X1	X2	Y	dataset
0.651015143604008	2.867508871	NO	Train
1.5602915279636482	7.359082498	NO	Train
1.5100498931028212	7.11090273	NO	Train
-1.382541701797718	-7.177699003	YES	Train
-1.3182715929586746	-6.860222457	NO	Train
1.3161749322296323	6.153214093	NO	Train
0.2552992778932901	0.912782039	YES	Train
-2.010272389944736	-10.27851483	YES	Train
1.3210851478728458	6.177469199	NO	Train
-0.5443140806315129	-3.037086598	YES	Train
0.9376547896425313	4.283429373	NO	Train
-0.29152908820897044	-1.788398713	NO	Train
-1.4995493845546537	-7.755684565	YES	Train
-1.1532581425366888	-6.045101692	YES	Train
1.0206376940678952	4.693341949	NO	Train
-0.20054232332204192	-1.338949282	NO	Train
-0.8684273205326395	-4.63811628	YES	Train
-0.3683604274691861	-2.16792426	YES	Train
-0.6182931641063458	-3.402522791	YES	Train
1.3414807205517123	6.278217682	NO	Train
-0.17982399875122101	-1.236606494	NO	Train
0.0007137963162968105	-0.344799764	YES	Train
-0.08726003961144711	-0.77936616	YES	Train
0.5560412793781155	2.398364273	NO	Train
-1.1909880714114998	-6.231477096	YES	Train
-0.20433102794017532	-1.357664434	NO	Train
-0.4049211936607719	-2.348524324	NO	Train
-0.3738435086152968	-2.195009163	NO	Train
-0.8537163423165258	-4.56544812	YES	Train
-1.7411344311389294	-8.949047818	YES	Train
0.9291221420590535	4.241280456	NO	Train
-0.10022732396105262	-0.843420955	YES	Train
-0.5030136223200778	-2.833073767	YES	Train
0.2696199828223671	0.983522357	NO	Train
1.7485939123922114	8.28924415	NO	Train
1.0796705594236546	4.984947962	NO	Train
-0.7589330033421365	-4.097244664	YES	Train
1.0205457749493445	4.692887894	NO	Train
-0.7714750039407738	-4.159198675	NO	Train
0.20475931234707462	0.6631286	YES	Train
-1.396271477053728	-7.245520292	YES	Train
0.17647085303670212	0.523391442	NO	Train
-0.24331828294071609	-1.550250681	NO	Train
0.9221518261546654	4.206849025	YES	Train
0.2806795778807138	1.038153695	YES	Train
1.559229363786499	7.353835701	NO	Train
-0.6416389247791424	-3.517844386	YES	Train
-0.11125321591617869	-0.897885809	NO	Train
-0.34185951225586897	-2.037017075	YES	Train
-0.7912394052178333	-4.256829346	NO	Train
1.8149571753689857	8.617060298	NO	Train
-0.06547100119408915	-0.671734342	NO	Train
-0.9511469031170225	-5.046728119	YES	Train
-1.315061220344101	-6.844364105	YES	Train
-0.28998138710683014	-1.780753498	YES	Train
-0.29655833704075313	-1.81324181	YES	Train
1.5170188318045281	7.145327358	NO	Train
1.8274190824105354	8.678618669	NO	Train
0.8600593229469571	3.900129248	YES	Train
-0.7249082448497333	-3.929171776	YES	Train
0.7134681629656434	3.176009498	YES	Train
1.1117885092409483	5.143601743	NO	Train
-0.9608924468061079	-5.094868407	YES	Train
0.4212342421005741	1.732454827	YES	Train
-0.700688622454665	-3.809533546	YES	Train
1.2882875383090373	6.015458087	NO	Train
-0.21630896919740883	-1.416832148	NO	Train
-1.9037027939364453	-9.752090527	YES	Train
-0.4603758724706582	-2.622455086	YES	Train
-0.8707786269908937	-4.649731083	NO	Train
-0.6091583196192203	-3.357399188	NO	Train
1.3764909897354936	6.45115872	YES	Train
0.3275726510066429	1.269792495	YES	Train
0.4686098876128983	1.966477401	NO	Train
-0.6002468552611481	-3.313379021	NO	Train
-0.4571513103969716	-2.606526642	YES	Train
-0.8895867673938064	-4.74263809	YES	Train
1.460368957880958	6.865492663	NO	Train
-0.09504804283515965	-0.81783674	YES	Train
-0.9681677741346305	-5.13080651	NO	Train
0.8499588620006902	3.850235767	YES	Train
0.10718785701149056	0.181152621	NO	Train
1.3867186207635502	6.501680386	NO	Train
-1.0246634116823492	-5.40987932	NO	Train
0.2104282737475512	0.6911317	YES	Train
-0.03856134445233904	-0.538808087	NO	Train
-1.9114167946326568	-9.790195555	YES	Train
-1.6119574534867551	-8.310949308	YES	Train
-0.7713807243660616	-4.15873296	YES	Train
0.9967217052869586	4.575203585	NO	Train
-0.4651808180447344	-2.646190187	NO	Train
0.804909732488593	3.627705538	NO	Train
1.5339689822599252	7.229056409	NO	Train
-0.5757614416559519	-3.192427856	YES	Train
0.648228232978396	2.853742304	NO	Train
0.21257764905198342	0.701749019	YES	Train
-1.0686079177553847	-5.626953015	YES	Train
0.32238450825056103	1.244164506	YES	Train
1.0964841722682785	5.068002555	NO	Train
0.37090375529712244	1.483836155	NO	Train
-1.008153411600486	-5.32832449	YES	Train
1.4039005499967796	6.58655436	NO	Train
1.4533596069956154	6.83086841	NO	Train
1.2167065659395766	5.661867899	NO	Train
0.21254691413128737	0.701597197	YES	Train
-1.6026690491799094	-8.265067162	YES	Train
0.6166939178909645	2.697971517	NO	Train
-0.5541763183092581	-3.085803322	YES	Train
-0.8107378954399924	-4.35314649	YES	Train
1.9410684368933753	9.240015019	NO	Train
0.5976552364314004	2.603925701	NO	Train
-1.256681514464416	-6.555984519	YES	Train
-0.34864519271248945	-2.070536458	YES	Train
-0.37079672796156893	-2.17995891	NO	Train
1.2452027917510138	5.802631366	NO	Train
0.6866911998945644	3.043738713	NO	Train
0.49105386273142837	2.077344425	NO	Train
1.255418611590882	5.853094688	NO	Train
-0.3822376638225905	-2.236473966	NO	Train
-1.3844122258484262	-7.186938874	YES	Train
-1.6596103392313515	-8.546341372	YES	Train
-0.041045919512267645	-0.5510812	YES	Train
-0.8258734162724254	-4.427911773	YES	Train
-1.1852681731485395	-6.203222382	YES	Train
1.094019741454597	5.055828949	NO	Train
-1.6684966598727342	-8.590237336	YES	Train
-0.1730190439351568	-1.202991901	NO	Train
0.1373385921370793	0.330088906	NO	Train
-0.08625451221133336	-0.774399133	NO	Train
-1.6027141535293175	-8.265289965	YES	Train
1.1994167108203677	5.576460801	NO	Train
0.7368157304198498	3.291340018	YES	Train
-0.492748722604378	-2.782368004	YES	Train
-0.7093742237510235	-3.852438012	NO	Train
-0.6452441466456816	-3.535653184	NO	Train
1.6312700544276533	7.70969677	NO	Train
-0.4545715692754072	-2.593783435	NO	Train
-1.5248221762908374	-7.88052516	YES	Train
-1.5705725234376664	-8.10651921	YES	Train
0.32164711166536564	1.240521971	YES	Train
1.4038155134501473	6.586134303	NO	Train
-0.4569833799338966	-2.605697112	YES	Train
1.2736219768080141	5.943014273	NO	Train
1.7046491457782602	8.072169168	NO	Train
0.5931057754170164	2.581452623	YES	Train
-1.5550894007377467	-8.03003687	YES	Train
-0.37177153805330965	-2.184774202	NO	Train
-0.33280321549021813	-1.992281476	YES	Train
0.04023919888231733	-0.149555217	YES	Train
-1.189448558217584	-6.223872327	YES	Train
0.05950399908593912	-0.054392437	NO	Train
-0.23126817610102493	-1.490726489	NO	Train
0.9890995107475025	4.537552054	YES	Train
1.1333003309091316	5.249864187	NO	Train
-0.39614952600298753	-2.305194714	NO	Train
-1.669846166872574	-8.596903527	YES	Train
0.3861726287440349	1.559260163	YES	Train
0.06375675663162635	-0.033384992	NO	Train
0.19325950942209383	0.606322757	YES	Train
0.604589048063451	2.638176811	NO	Train
-0.4748722052577176	-2.694062957	YES	Train
-0.31156687889522316	-1.887379852	YES	Train
0.48026920190568545	2.024071186	NO	Train
0.3866589063987935	1.56166224	NO	Train
2.1193298981249877	10.12057729	NO	Train
-1.1181696092505649	-5.871774051	YES	Train
1.279960064976097	5.974322674	NO	Train
0.694815769549549	3.083871838	NO	Train
1.6212857309611282	7.660376976	NO	Train
1.2129864299412014	5.643491457	YES	Train
-1.83281005689527	-9.401900031	YES	Train
0.14383914386269392	0.362199832	NO	Train
-0.2841347428749155	-1.751872694	NO	Train
0.6131170542937205	2.680302801	NO	Train
-0.40054872130937164	-2.326925521	YES	Train
1.2996683270748552	6.071676033	NO	Train
-0.15552763926245733	-1.116589204	NO	Train
-0.19175950099059186	-1.295564571	YES	Train
1.1608700062157773	5.386050751	NO	Train
0.5055281799123134	2.148843545	NO	Train
0.9423608422254751	4.30667597	NO	Train
0.11643652022493842	0.226838457	NO	Train
1.3371344326635815	6.256748223	NO	Train
-0.9609315985952274	-5.095061806	YES	Train
-0.3620083360872451	-2.136546687	YES	Train
1.5078371820629628	7.09997255	NO	Train
1.4898546514881112	7.011143827	NO	Train
0.4470892188902418	1.860171255	NO	Train
-1.0780341729044889	-5.673516106	YES	Train
0.2290370343541891	0.783053826	YES	Train
1.5313109760238157	7.215926594	NO	Train
-1.1089746069388893	-5.826353285	YES	Train
0.5336727410779876	2.287869886	NO	Train
0.7839704175987515	3.524271119	YES	Train
1.547885934199225	7.297802299	NO	Train
0.042624811716464595	-0.13777095	YES	Train
0.28851230871207495	1.076845217	NO	Train
-1.3254308079100767	-6.895586997	YES	Train
0.25203341917344907	0.896649601	YES	Train
-0.07697137905007323	-0.728543025	NO	Train
0.14017202743460602	0.344085292	YES	Train
0.08350552545373105	0.064168459	YES	Train
-0.2873971787308822	-1.767988224	YES	Train
0.118064072967776	0.234878117	NO	Train
-0.3614844223153463	-2.133958698	NO	Train
-1.695588202920342	-8.724062059	YES	Train
1.6600034645829964	7.851631862	NO	Train
-1.8616900876150762	-9.544559388	YES	Train
-1.1966143832559997	-6.259269519	YES	Train
1.7518199172592996	8.305179721	NO	Train
-2.011201723399	-10.28310548	YES	Train
0.26381046172338046	0.954824931	NO	Train
-0.6859068309585944	-3.736515588	YES	Train
1.2925330173091996	6.036429578	NO	Train
1.4541888874747158	6.834964826	NO	Train
-0.7709525827626382	-4.156618059	YES	Train
-0.9894009982070285	-5.235692759	YES	Train
0.3409009142891452	1.335630426	YES	Train
-0.07099228225411597	-0.699007942	NO	Train
-0.8989961815182059	-4.789117991	YES	Train
0.10283006888377069	0.159626354	YES	Train
-1.9693501534352833	-10.07637031	YES	Train
-1.2516875202398008	-6.53131557	YES	Train
0.5102598037662701	2.172216457	NO	Train
-0.2188958161827569	-1.429610456	NO	Train
0.710752355919657	3.162594163	YES	Train
-0.618437862700758	-3.403237562	NO	Train
-1.3376680968989514	-6.956035817	YES	Train
-0.20805403778380469	-1.376055072	NO	Train
0.5356044394069662	2.297411941	NO	Train
-0.7657623321961317	-4.130979658	NO	Train
0.5602327290348061	2.419068874	NO	Train
1.6031375761253104	7.570730115	NO	Train
0.9508082006165842	4.348403582	YES	Train
1.0284681867171537	4.732022415	NO	Train
-1.8814440196819828	-9.642138344	YES	Train
-0.3783620191098586	-2.217329354	YES	Train
-0.6527107294285696	-3.572536036	NO	Train
0.3383533276010214	1.323046053	NO	Train
1.0955318120175723	5.063298159	NO	Train
1.6380399425013288	7.743138143	NO	Train
-1.5521482041383623	-8.015508173	YES	Train
0.5789195946255581	2.511376817	YES	Train
1.179683418776478	5.478983801	NO	Train
-0.5839228018341327	-3.232742716	NO	Train
0.8161266349450864	3.683113931	YES	Train
0.9789505847371847	4.487419169	NO	Train
-1.9589417827243278	-10.02495584	YES	Train
1.0906150115924071	5.039010526	NO	Train
0.5780312507152192	2.506988644	NO	Train
1.2491389414737428	5.822074856	NO	Train
-0.059373402413419	-0.641613892	NO	Train
-0.3235173991826491	-1.946412114	YES	Train
0.563138494094031	2.433422549	YES	Train
-0.6153995100496806	-3.388228941	YES	Train
0.7674402131458146	3.442616485	YES	Train
0.05768270188286114	-0.063389141	NO	Train
2.058980625802378	9.822468591	NO	Train
0.43018041285695574	1.776646434	YES	Train
0.8568442112004163	3.884247486	YES	Train
0.4749193919929755	1.997644606	NO	Train
0.24259868865061876	0.850044644	YES	Train
0.3979361537348534	1.61736872	NO	Train
0.9714764480896997	4.450499003	NO	Train
-1.2807293347219593	-6.674774094	YES	Train
0.41325174518435254	1.693023502	NO	Train
1.5745334029692017	7.429433418	NO	Train
1.6219677274782662	7.66374585	NO	Train
0.5249057522249029	2.244563388	YES	Train
-0.5867240160952961	-3.246579939	YES	Train
1.4214338760469984	6.673164137	NO	Train
-0.01756229382637805	-0.43507859	YES	Train
-0.3120001562115416	-1.889520122	YES	Train
0.5907463573706038	2.569797751	YES	Train
-0.6769356164911275	-3.692200272	NO	Train
-1.2438875114850259	-6.492785686	YES	Train
1.23884873264747	5.771244073	YES	Train
1.8726692794653066	8.902142116	NO	Train
-1.8349886615704436	-9.412661735	YES	Train
0.22114418395953156	0.74406533	NO	Train
0.5779262964532528	2.506470199	YES	Train
1.6004805084033316	7.557604936	NO	Train
0.12751369015478084	0.28155661	NO	Train
1.2290097567995808	5.722642256	NO	Train
-0.36337581231266275	-2.143301641	NO	Train
-0.8062272669660685	-4.330865234	YES	Train
-1.2900277304793915	-6.720705595	YES	Train
-0.20173024312924862	-1.344817277	NO	Train
-1.4054364131056591	-7.290792539	YES	Train
0.9533309806514413	4.360865417	NO	Train
1.1577643315735042	5.370709578	YES	Train
0.451326831052803	1.881103886	NO	Train
-0.013904334186719507	-0.417009282	NO	Train
0.9863524221914859	4.523982197	NO	Train
1.1370844279816192	5.268556579	NO	Train
1.4331345926598777	6.730962438	NO	Train
-1.42915749157155	-7.4079681	YES	Train
1.5813857804832125	7.463282266	NO	Train
1.3268480841750907	6.205936509	NO	Train
-0.649650271085298	-3.557418219	NO	Train
-0.02386464416183406	-0.466210456	NO	Train
0.4960916944328396	2.102229919	NO	Train
